"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2026-02-23 09:32:02","57978441458","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 09:32:02","0.00018BTC","66088.22","11.8958796USDT","FILLED"
"2026-02-23 09:17:51","57977933610","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 09:17:51","0.00018BTC","65794.74","11.8430532USDT","FILLED"
"2026-02-23 09:17:47","28451313","USD1USDT","Market","SELL","0","12USD1","2026-02-23 09:17:47","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 08:47:44","28446624","USD1USDT","Market","BUY","0","12USD1","2026-02-23 08:47:44","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 08:47:43","57976878305","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 08:47:43","0.00018BTC","65619.99","11.8115982USDT","FILLED"
"2026-02-23 08:17:41","57975873978","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 08:17:41","0.00018BTC","65784","11.84112USDT","FILLED"
"2026-02-23 08:17:37","28442214","USD1USDT","Market","SELL","0","12USD1","2026-02-23 08:17:37","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 07:47:34","28437976","USD1USDT","Market","BUY","0","12USD1","2026-02-23 07:47:34","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 07:47:33","57974912517","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 07:47:33","0.00018BTC","65896.54","11.8613772USDT","FILLED"
"2026-02-23 07:17:31","57973787285","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 07:17:31","0.00018BTC","65746.15","11.834307USDT","FILLED"
"2026-02-23 07:17:27","28433856","USD1USDT","Market","SELL","0","12USD1","2026-02-23 07:17:27","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 06:47:25","28428841","USD1USDT","Market","BUY","0","12USD1","2026-02-23 06:47:25","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 06:47:23","57972340255","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 06:47:23","0.00018BTC","65686.03","11.8234854USDT","FILLED"
"2026-02-23 06:35:57","57971740284","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 06:35:57","0.00018BTC","65415.54","11.7747972USDT","FILLED"
"2026-02-23 06:35:53","28426876","USD1USDT","Market","SELL","0","12USD1","2026-02-23 06:35:53","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 06:05:51","28421998","USD1USDT","Market","BUY","0","12USD1","2026-02-23 06:05:51","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 06:05:50","57970693408","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 06:05:50","0.00018BTC","65142","11.72556USDT","FILLED"
"2026-02-23 05:35:47","57969951282","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 05:35:47","0.00018BTC","65112.32","11.7202176USDT","FILLED"
"2026-02-23 05:35:43","28418483","USD1USDT","Market","SELL","0","12USD1","2026-02-23 05:35:43","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 05:05:41","28413316","USD1USDT","Market","BUY","0","12USD1","2026-02-23 05:05:41","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-23 05:05:40","57968857577","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 05:05:40","0.00018BTC","64917.22","11.6850996USDT","FILLED"
"2026-02-23 04:35:37","57968133692","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 04:35:37","0.00018BTC","64772.02","11.6589636USDT","FILLED"
"2026-02-23 04:35:33","28409919","USD1USDT","Market","SELL","0","12USD1","2026-02-23 04:35:33","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 04:05:31","28404876","USD1USDT","Market","BUY","0","12USD1","2026-02-23 04:05:31","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 04:05:29","57967282972","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 04:05:29","0.00018BTC","64890.3","11.680254USDT","FILLED"
"2026-02-23 03:35:27","57966367258","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 03:35:27","0.00018BTC","64780","11.6604USDT","FILLED"
"2026-02-23 03:35:23","28400508","USD1USDT","Market","SELL","0","12USD1","2026-02-23 03:35:23","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 03:05:21","28395744","USD1USDT","Market","BUY","0","12USD1","2026-02-23 03:05:21","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-23 03:05:19","57965148449","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 03:05:19","0.00018BTC","64903.34","11.6826012USDT","FILLED"
"2026-02-23 02:35:16","57963817700","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 02:35:16","0.00018BTC","64879.64","11.6783352USDT","FILLED"
"2026-02-23 02:35:12","28392218","USD1USDT","Market","SELL","0","12USD1","2026-02-23 02:35:12","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 02:05:10","28387476","USD1USDT","Market","BUY","0","12USD1","2026-02-23 02:05:10","12USD1","0.9992","11.9904USDT","FILLED"
"2026-02-23 02:05:09","57961708019","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 02:05:09","0.00018BTC","64669.12","11.6404416USDT","FILLED"
"2026-02-23 02:01:43","57961314450","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 02:01:43","0.00018BTC","64387.7","11.589786USDT","FILLED"
"2026-02-23 02:01:38","57961307650","BTCUSDT","Market","SELL","0","0.00018BTC","2026-02-23 02:01:38","0.00018BTC","64403.11","11.5925598USDT","FILLED"
"2026-02-23 01:31:36","57957592327","BTCUSDT","Market","BUY","0","0.00018BTC","2026-02-23 01:31:36","0.00018BTC","65138.28","11.7248904USDT","FILLED"
"2026-02-23 01:31:32","28376511","USD1USDT","Market","SELL","0","12USD1","2026-02-23 01:31:32","12USD1","0.9991","11.9892USDT","FILLED"
"2026-02-23 01:01:29","28363290","USD1USDT","Market","BUY","0","12USD1","2026-02-23 01:01:29","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-23 01:01:28","57952825583","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-23 01:01:28","0.00017BTC","66322.68","11.2748556USDT","FILLED"
"2026-02-23 00:35:56","57951559518","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-23 00:35:56","0.00017BTC","67304.52","11.4417684USDT","FILLED"
"2026-02-23 00:35:52","28359303","USD1USDT","Market","SELL","0","12USD1","2026-02-23 00:35:52","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-23 00:05:50","28352916","USD1USDT","Market","BUY","0","12USD1","2026-02-23 00:05:50","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-23 00:05:49","57950722124","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-23 00:05:49","0.00017BTC","67620","11.4954USDT","FILLED"
"2026-02-22 23:35:46","57950073290","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 23:35:46","0.00017BTC","67567.25","11.4864325USDT","FILLED"
"2026-02-22 23:35:42","28349529","USD1USDT","Market","SELL","0","12USD1","2026-02-22 23:35:42","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 23:05:39","28346270","USD1USDT","Market","BUY","0","12USD1","2026-02-22 23:05:39","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 23:05:38","57949281153","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 23:05:38","0.00017BTC","67661.67","11.5024839USDT","FILLED"
"2026-02-22 22:35:36","57948499169","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 22:35:36","0.00017BTC","67571.12","11.4870904USDT","FILLED"
"2026-02-22 22:35:32","28343564","USD1USDT","Market","SELL","0","12USD1","2026-02-22 22:35:32","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 22:05:30","28341849","USD1USDT","Market","BUY","0","12USD1","2026-02-22 22:05:30","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 22:05:29","57947893861","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 22:05:29","0.00017BTC","67579.15","11.4884555USDT","FILLED"
"2026-02-22 21:35:26","57947463736","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 21:35:26","0.00017BTC","67521.29","11.4786193USDT","FILLED"
"2026-02-22 21:35:22","28338026","USD1USDT","Market","SELL","0","12USD1","2026-02-22 21:35:22","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 21:05:19","28335508","USD1USDT","Market","BUY","0","12USD1","2026-02-22 21:05:19","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 21:05:18","57947127514","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 21:05:18","0.00017BTC","67478.4","11.471328USDT","FILLED"
"2026-02-22 20:35:15","57946695766","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 20:35:15","0.00017BTC","67426.73","11.4625441USDT","FILLED"
"2026-02-22 20:35:11","28328687","USD1USDT","Market","SELL","0","12USD1","2026-02-22 20:35:11","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 20:05:09","28324634","USD1USDT","Market","BUY","0","12USD1","2026-02-22 20:05:09","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 20:05:08","57946266893","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 20:05:08","0.00017BTC","67417.48","11.4609716USDT","FILLED"
"2026-02-22 19:35:05","57945940365","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 19:35:05","0.00017BTC","67469.25","11.4697725USDT","FILLED"
"2026-02-22 19:35:01","28323252","USD1USDT","Market","SELL","0","12USD1","2026-02-22 19:35:01","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 19:04:59","28321192","USD1USDT","Market","BUY","0","12USD1","2026-02-22 19:04:59","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 19:04:58","57945484652","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 19:04:58","0.00017BTC","67469.54","11.4698218USDT","FILLED"
"2026-02-22 18:34:55","57944909437","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 18:34:55","0.00017BTC","67329.92","11.4460864USDT","FILLED"
"2026-02-22 18:34:51","28318888","USD1USDT","Market","SELL","0","12USD1","2026-02-22 18:34:51","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 18:04:49","28316049","USD1USDT","Market","BUY","0","12USD1","2026-02-22 18:04:49","12USD1","0.9996","11.9952USDT","FILLED"
"2026-02-22 18:04:48","57944357370","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 18:04:48","0.00017BTC","67379.99","11.4545983USDT","FILLED"
"2026-02-22 17:34:45","57943451309","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 17:34:45","0.00017BTC","67269.28","11.4357776USDT","FILLED"
"2026-02-22 17:34:42","28312575","USD1USDT","Market","SELL","0","12USD1","2026-02-22 17:34:42","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 17:04:39","28307865","USD1USDT","Market","BUY","0","12USD1","2026-02-22 17:04:39","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 17:04:38","57942736854","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 17:04:38","0.00017BTC","67601.3","11.492221USDT","FILLED"
"2026-02-22 16:34:35","57942222762","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 16:34:35","0.00017BTC","67556.01","11.4845217USDT","FILLED"
"2026-02-22 16:34:31","28302836","USD1USDT","Market","SELL","0","12USD1","2026-02-22 16:34:31","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 16:04:28","28298090","USD1USDT","Market","BUY","0","12USD1","2026-02-22 16:04:28","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 16:04:27","57941695032","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 16:04:27","0.00017BTC","67657.66","11.5018022USDT","FILLED"
"2026-02-22 15:34:25","57940979511","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 15:34:25","0.00017BTC","67617.2","11.494924USDT","FILLED"
"2026-02-22 15:34:21","28293261","USD1USDT","Market","SELL","0","12USD1","2026-02-22 15:34:21","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 15:04:18","28287551","USD1USDT","Market","BUY","0","12USD1","2026-02-22 15:04:18","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 15:04:17","57940108031","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 15:04:17","0.00017BTC","67432","11.46344USDT","FILLED"
"2026-02-22 14:34:15","57939133279","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 14:34:15","0.00017BTC","67654.96","11.5013432USDT","FILLED"
"2026-02-22 14:34:11","28281747","USD1USDT","Market","SELL","0","12USD1","2026-02-22 14:34:11","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 14:04:08","28275867","USD1USDT","Market","BUY","0","12USD1","2026-02-22 14:04:08","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 14:04:07","57938395436","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 14:04:07","0.00017BTC","67604.82","11.4928194USDT","FILLED"
"2026-02-22 13:34:05","57937286847","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 13:34:05","0.00017BTC","67851.79","11.5348043USDT","FILLED"
"2026-02-22 13:34:01","28268457","USD1USDT","Market","SELL","0","12USD1","2026-02-22 13:34:01","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 13:03:58","28263918","USD1USDT","Market","BUY","0","12USD1","2026-02-22 13:03:58","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 13:03:57","57936734581","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 13:03:57","0.00017BTC","68009.85","11.5616745USDT","FILLED"
"2026-02-22 12:33:54","57936060170","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 12:33:54","0.00017BTC","68047.27","11.5680359USDT","FILLED"
"2026-02-22 12:33:51","28259267","USD1USDT","Market","SELL","0","12USD1","2026-02-22 12:33:51","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 12:03:48","28255589","USD1USDT","Market","BUY","0","12USD1","2026-02-22 12:03:48","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 12:03:46","57935347772","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 12:03:46","0.00017BTC","68125.99","11.5814183USDT","FILLED"
"2026-02-22 11:33:44","57934985977","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 11:33:44","0.00017BTC","68219.51","11.5973167USDT","FILLED"
"2026-02-22 11:33:39","28252087","USD1USDT","Market","SELL","0","12USD1","2026-02-22 11:33:39","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 11:03:38","28247978","USD1USDT","Market","BUY","0","12USD1","2026-02-22 11:03:38","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 11:03:36","57934528215","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 11:03:36","0.00017BTC","68199.99","11.5939983USDT","FILLED"
"2026-02-22 10:33:33","57934181525","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 10:33:33","0.00017BTC","68106.71","11.5781407USDT","FILLED"
"2026-02-22 10:33:29","28244004","USD1USDT","Market","SELL","0","12USD1","2026-02-22 10:33:29","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 10:03:27","28240340","USD1USDT","Market","BUY","0","12USD1","2026-02-22 10:03:27","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 10:03:26","57933831326","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 10:03:26","0.00017BTC","68014","11.56238USDT","FILLED"
"2026-02-22 09:33:23","57933418502","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 09:33:23","0.00017BTC","68030.04","11.5651068USDT","FILLED"
"2026-02-22 09:33:19","28237243","USD1USDT","Market","SELL","0","12USD1","2026-02-22 09:33:19","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 09:03:17","28234127","USD1USDT","Market","BUY","0","12USD1","2026-02-22 09:03:17","12USD1","0.9996","11.9952USDT","FILLED"
"2026-02-22 09:03:15","57933062776","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 09:03:15","0.00017BTC","67978.37","11.5563229USDT","FILLED"
"2026-02-22 08:33:13","57932683790","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 08:33:13","0.00017BTC","67932.54","11.5485318USDT","FILLED"
"2026-02-22 08:33:09","28230249","USD1USDT","Market","SELL","0","12USD1","2026-02-22 08:33:09","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 08:03:07","28225825","USD1USDT","Market","BUY","0","12USD1","2026-02-22 08:03:07","12USD1","0.9996","11.9952USDT","FILLED"
"2026-02-22 08:03:05","57932308955","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 08:03:05","0.00017BTC","67999.99","11.5599983USDT","FILLED"
"2026-02-22 07:33:02","57931935073","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 07:33:02","0.00017BTC","68053","11.56901USDT","FILLED"
"2026-02-22 07:32:59","28222014","USD1USDT","Market","SELL","0","12USD1","2026-02-22 07:32:59","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 07:02:56","28216767","USD1USDT","Market","BUY","0","12USD1","2026-02-22 07:02:56","12USD1","0.9996","11.9952USDT","FILLED"
"2026-02-22 07:02:55","57931568365","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 07:02:55","0.00017BTC","68034.29","11.5658293USDT","FILLED"
"2026-02-22 06:32:52","57931134409","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 06:32:52","0.00017BTC","68111.88","11.5790196USDT","FILLED"
"2026-02-22 06:32:48","28211217","USD1USDT","Market","SELL","0","12USD1","2026-02-22 06:32:48","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 06:02:47","28206967","USD1USDT","Market","BUY","0","12USD1","2026-02-22 06:02:47","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 06:02:45","57930764663","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 06:02:45","0.00017BTC","68017.94","11.5630498USDT","FILLED"
"2026-02-22 05:32:42","57930448421","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 05:32:42","0.00017BTC","67946.58","11.5509186USDT","FILLED"
"2026-02-22 05:32:38","28203124","USD1USDT","Market","SELL","0","12USD1","2026-02-22 05:32:38","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 05:02:36","28199204","USD1USDT","Market","BUY","0","12USD1","2026-02-22 05:02:36","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 05:02:35","57930101414","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 05:02:35","0.00017BTC","67991.63","11.5585771USDT","FILLED"
"2026-02-22 04:32:32","57929726773","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 04:32:32","0.00017BTC","68020.88","11.5635496USDT","FILLED"
"2026-02-22 04:32:28","28195265","USD1USDT","Market","SELL","0","12USD1","2026-02-22 04:32:28","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 04:02:26","28191674","USD1USDT","Market","BUY","0","12USD1","2026-02-22 04:02:26","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 04:02:25","57929305358","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 04:02:25","0.00017BTC","68043.47","11.5673899USDT","FILLED"
"2026-02-22 03:32:22","57928873915","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 03:32:22","0.00017BTC","67899.31","11.5428827USDT","FILLED"
"2026-02-22 03:32:18","28188481","USD1USDT","Market","SELL","0","12USD1","2026-02-22 03:32:18","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 03:02:16","28185627","USD1USDT","Market","BUY","0","12USD1","2026-02-22 03:02:16","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 03:02:14","57928247166","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 03:02:14","0.00017BTC","67977.99","11.5562583USDT","FILLED"
"2026-02-22 02:32:12","57927703805","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 02:32:12","0.00017BTC","68079.06","11.5734402USDT","FILLED"
"2026-02-22 02:32:08","28183104","USD1USDT","Market","SELL","0","12USD1","2026-02-22 02:32:08","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 02:02:05","28179990","USD1USDT","Market","BUY","0","12USD1","2026-02-22 02:02:05","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 02:02:04","57927219711","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 02:02:04","0.00017BTC","68124.05","11.5810885USDT","FILLED"
"2026-02-22 01:32:02","57926823437","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 01:32:02","0.00017BTC","68116.51","11.5798067USDT","FILLED"
"2026-02-22 01:31:57","28178007","USD1USDT","Market","SELL","0","12USD1","2026-02-22 01:31:57","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 01:01:55","28175183","USD1USDT","Market","BUY","0","12USD1","2026-02-22 01:01:55","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-22 01:01:54","57926353982","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 01:01:54","0.00017BTC","67971.63","11.5551771USDT","FILLED"
"2026-02-22 00:31:52","57925885028","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-22 00:31:52","0.00017BTC","67906.95","11.5441815USDT","FILLED"
"2026-02-22 00:31:47","28171830","USD1USDT","Market","SELL","0","12USD1","2026-02-22 00:31:47","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-22 00:01:45","28164502","USD1USDT","Market","BUY","0","12USD1","2026-02-22 00:01:45","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-22 00:01:44","57925289390","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-22 00:01:44","0.00017BTC","67939.74","11.5497558USDT","FILLED"
"2026-02-21 23:31:41","57924822811","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-21 23:31:41","0.00017BTC","68075.78","11.5728826USDT","FILLED"
"2026-02-21 23:31:39","28159598","USD1USDT","Market","SELL","0","12USD1","2026-02-21 23:31:39","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-21 23:01:35","28156481","USD1USDT","Market","BUY","0","12USD1","2026-02-21 23:01:35","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-21 23:01:34","57924288848","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-21 23:01:34","0.00017BTC","67980.87","11.5567479USDT","FILLED"
"2026-02-21 22:31:32","57923547523","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-21 22:31:32","0.00017BTC","68276.81","11.6070577USDT","FILLED"
"2026-02-21 22:31:28","28153590","USD1USDT","Market","SELL","0","12USD1","2026-02-21 22:31:28","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-21 22:01:25","28152102","USD1USDT","Market","BUY","0","12USD1","2026-02-21 22:01:25","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-21 22:01:23","57923122962","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-21 22:01:23","0.00017BTC","68403.91","11.6286647USDT","FILLED"
"2026-02-21 21:31:21","57922766277","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-21 21:31:21","0.00017BTC","68349.97","11.6194949USDT","FILLED"
"2026-02-21 21:31:17","28150274","USD1USDT","Market","SELL","0","12USD1","2026-02-21 21:31:17","12USD1","0.9993","11.9916USDT","FILLED"
"2026-02-21 21:01:14","28148486","USD1USDT","Market","BUY","0","12USD1","2026-02-21 21:01:14","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-21 21:01:13","57922331758","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-21 21:01:13","0.00017BTC","68196.59","11.5934203USDT","FILLED"
"2026-02-21 20:31:11","57921847607","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-21 20:31:11","0.00017BTC","68564.53","11.6559701USDT","FILLED"
"2026-02-21 20:31:07","28145922","USD1USDT","Market","SELL","0","12USD1","2026-02-21 20:31:07","12USD1","0.9994","11.9928USDT","FILLED"
"2026-02-21 20:01:04","28141108","USD1USDT","Market","BUY","0","12USD1","2026-02-21 20:01:04","12USD1","0.9995","11.994USDT","FILLED"
"2026-02-21 20:01:03","57921465274","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-21 20:01:03","0.00017BTC","68535.7","11.651069USDT","FILLED"
"2026-02-21 19:31:01","57921139815","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-21 19:31:01","0.00017BTC","68591.81","11.6606077USDT","FILLED"
"2026-02-21 19:13:29","57920921447","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-21 19:13:29","0.00017BTC","68647.82","11.6701294USDT","FILLED"
"2026-02-21 17:44:46","57919570012","BTCUSDT","Limit","SELL","69020.41","0.00017BTC","2026-02-21 19:13:26","0BTC","0","0USDT","CANCELED"
"2026-02-21 17:44:41","57919567115","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-21 17:44:41","0.00017BTC","68432.23","11.6334791USDT","FILLED"
"2026-02-21 17:44:10","57919542943","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-21 17:44:10","0.00017BTC","68386.28","11.6256676USDT","FILLED"
"2026-02-16 23:10:44","57667734553","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-16 23:10:44","0.00017BTC","68691.64","11.6775788USDT","FILLED"
"2026-02-16 23:10:37","1374954730","USDCUSDT","Market","SELL","0","12USDC","2026-02-16 23:10:37","12USDC","1.0004","12.0048USDT","FILLED"
"2026-02-16 13:06:26","1374323289","USDCUSDT","Limit","SELL","1.0089","12USDC","2026-02-16 23:10:36","0USDC","0","0USDT","CANCELED"
"2026-02-16 13:06:11","1374323046","USDCUSDT","Limit","SELL","1.0089","12USDC","2026-02-16 13:06:23","0USDC","0","0USDT","CANCELED"
"2026-02-16 13:05:36","1374322315","USDCUSDT","Limit","SELL","1.0089","12USDC","2026-02-16 13:06:10","0USDC","0","0USDT","CANCELED"
"2026-02-16 13:05:31","1374322221","USDCUSDT","Market","BUY","0","12USDC","2026-02-16 13:05:31","12USDC","1.0004","12.0048USDT","FILLED"
"2026-02-16 13:05:31","57636002363","BTCUSDT","Market","SELL","0","0.00017BTC","2026-02-16 13:05:31","0.00017BTC","69981.71","11.8968907USDT","FILLED"
"2026-02-16 05:02:02","57619508311","BTCUSDT","Market","BUY","0","0.00017BTC","2026-02-16 05:02:02","0.00017BTC","68778.09","11.6922753USDT","FILLED"
"2026-02-16 02:00:37","57613925666","BTCUSDT","Market","SELL","0","0.00014BTC","2026-02-16 02:00:37","0.00014BTC","68630.8","9.608312USDT","FILLED"
"2026-02-15 07:19:20","57568104839","BTCUSDT","Limit","SELL","71049.06","0.00014BTC","2026-02-16 02:00:37","0BTC","0","0USDT","CANCELED"
"2026-02-15 07:18:50","57568025101","BTCUSDT","Limit","BUY","70751.95","0.00014BTC","2026-02-15 07:18:50","0.00014BTC","70740.03","9.9036042USDT","FILLED"
"2026-02-14 12:03:32","57529601966","BTCUSDT","Limit","SELL","70717.34","0.00014BTC","2026-02-15 07:18:20","0.00014BTC","70717.34","9.9004276USDT","FILLED"
"2026-02-14 12:03:02","57529569215","BTCUSDT","Limit","BUY","70435.6","0.00014BTC","2026-02-14 12:03:03","0.00014BTC","70435.6","9.860984USDT","FILLED"
